movieId,gen,title_new,year
474,"['Action', 'Thriller']",In the Line of Fire ,1993
475,['Drama'],In the Name of the Father ,1993
476,"['Comedy', 'Drama']","Inkwell, The ",1994
477,"['Drama', 'Musical']",What's Love Got to Do with It? ,1993
478,"['Comedy', 'Crime', 'Drama']",Jimmy Hollywood ,1994
479,"['Action', 'Crime', 'Thriller']",Judgment Night ,1993
480,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Jurassic Park ,1993
481,"['Drama', 'Thriller']",Kalifornia ,1993
482,"['Crime', 'Drama', 'Thriller']",Killing Zoe ,1994
483,['Drama'],King of the Hill ,1993
484,"['Adventure', 'Children']",Lassie ,1994
485,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Last Action Hero ,1993
486,['Comedy'],Life with Mikey ,1993
487,"['Comedy', 'Western']",Lightning Jack ,1994
488,"['Drama', 'Romance']",M. Butterfly ,1993
489,['Comedy'],Made in America ,1993
490,['Thriller'],Malice ,1993
491,['Drama'],"Man Without a Face, The ",1993
492,"['Comedy', 'Mystery']",Manhattan Murder Mystery ,1993
493,"['Action', 'Crime', 'Drama']",Menace II Society ,1993
494,"['Action', 'Adventure', 'Thriller']",Executive Decision ,1996
495,['Drama'],In the Realm of the Senses (Ai no corrida) ,1976
496,"['Comedy', 'Drama', 'Romance', 'Thriller']",What Happened Was... ,1994
497,"['Comedy', 'Romance']",Much Ado About Nothing ,1993
498,"['Drama', 'Romance']",Mr. Jones ,1993
499,"['Comedy', 'Romance']",Mr. Wonderful ,1993
500,"['Comedy', 'Drama']",Mrs. Doubtfire ,1993
501,['Drama'],Naked ,1993
502,"['Action', 'Children', 'Romance']","Next Karate Kid, The ",1994
503,['Drama'],"New Age, The ",1994
504,"['Action', 'Drama', 'Sci-Fi']",No Escape ,1994
505,['Comedy'],North ,1994
506,"['Drama', 'Fantasy', 'Romance']",Orlando ,1992
507,"['Crime', 'Drama', 'Thriller']","Perfect World, A ",1993
508,['Drama'],Philadelphia ,1993
509,"['Drama', 'Romance']","Piano, The ",1993
510,['Drama'],Poetic Justice ,1993
511,"['Action', 'Drama']","Program, The ",1993
512,"['Horror', 'Sci-Fi']","Puppet Masters, The ",1994
513,"['Comedy', 'Mystery', 'Romance']",Radioland Murders ,1994
514,['Comedy'],"Ref, The ",1994
515,"['Drama', 'Romance']","Remains of the Day, The ",1993
516,"['Comedy', 'Drama']",Renaissance Man ,1994
517,"['Action', 'Drama', 'Mystery']",Rising Sun ,1993
518,['Comedy'],"Road to Wellville, The ",1994
519,"['Action', 'Crime', 'Drama', 'Sci-Fi', 'Thriller']",RoboCop 3 ,1993
520,['Comedy'],Robin Hood: Men in Tights ,1993
521,"['Crime', 'Thriller']",Romeo Is Bleeding ,1993
522,"['Action', 'Drama']",Romper Stomper ,1992
523,['Drama'],Ruby in Paradise ,1993
524,['Drama'],Rudy ,1993
525,['Drama'],"Saint of Fort Washington, The ",1993
526,['Drama'],"Savage Nights (Nuits fauves, Les) ",1992
527,"['Drama', 'War']",Schindler's List ,1993
528,"['Comedy', 'Drama']","Scout, The ",1994
529,['Drama'],Searching for Bobby Fischer ,1993
530,['Drama'],Second Best ,1994
531,"['Children', 'Drama']","Secret Garden, The ",1993
532,"['Comedy', 'Crime', 'Horror']",Serial Mom ,1994
533,"['Action', 'Adventure', 'Fantasy', 'Mystery']","Shadow, The ",1994
534,"['Drama', 'Romance']",Shadowlands ,1993
535,['Drama'],Short Cuts ,1993
536,['Drama'],"Simple Twist of Fate, A ",1994
537,['Drama'],Sirens ,1994
538,['Drama'],Six Degrees of Separation ,1993
539,"['Comedy', 'Drama', 'Romance']",Sleepless in Seattle ,1993
540,['Thriller'],Sliver ,1993
541,"['Action', 'Sci-Fi', 'Thriller']",Blade Runner ,1982
542,"['Comedy', 'Drama', 'Romance']",Son in Law ,1993
543,"['Comedy', 'Romance', 'Thriller']",So I Married an Axe Murderer ,1993
544,"['Action', 'Crime']",Striking Distance ,1993
545,['Drama'],Harem ,1985
546,"['Action', 'Adventure', 'Children', 'Comedy', 'Fantasy', 'Sci-Fi']",Super Mario Bros. ,1993
547,"['Action', 'Adventure', 'Thriller']",Surviving the Game ,1994
548,"['Action', 'Mystery', 'Thriller']",Terminal Velocity ,1994
549,"['Drama', 'Musical']",Thirty-Two Short Films About Glenn Gould ,1993
550,"['Comedy', 'Romance']",Threesome ,1994
551,"['Animation', 'Children', 'Fantasy', 'Musical']","Nightmare Before Christmas, The ",1993
552,"['Action', 'Adventure', 'Comedy', 'Romance']","Three Musketeers, The ",1993
553,"['Action', 'Drama', 'Western']",Tombstone ,1993
554,"['Crime', 'Drama', 'Thriller']",Trial by Jury ,1994
555,"['Crime', 'Thriller']",True Romance ,1993
556,['Documentary'],"War Room, The ",1993
558,"['Action', 'Adventure', 'Animation', 'Children', 'Fantasy']","Pagemaster, The ",1994
559,['Comedy'],"Paris, France ",1993
560,['Drama'],"Beans of Egypt, Maine, The ",1994
561,"['Drama', 'Thriller']",Killer (Bulletproof Heart) ,1994
562,"['Comedy', 'Drama']",Welcome to the Dollhouse ,1995
563,"['Drama', 'Romance']",Germinal ,1993
564,['Comedy'],Chasers ,1994
565,"['Drama', 'Horror']",Cronos ,1993
566,"['Comedy', 'Romance']",Naked in New York ,1994
567,"['Comedy', 'Drama']",Kika ,1993
568,"['Comedy', 'Drama']",Bhaji on the Beach ,1993
569,"['Comedy', 'Drama']",Little Big League ,1994
570,"['Comedy', 'Drama']","Slingshot, The (Kådisbellan) ",1993
571,"['Drama', 'Romance']","Wedding Gift, The ",1994
572,['Drama'],Foreign Student ,1994
573,['Drama'],"Ciao, Professore! (Io speriamo che me la cavo) ",1992
574,"['Comedy', 'Drama']",Spanking the Monkey ,1994
575,"['Children', 'Comedy']","Little Rascals, The ",1994
576,['Comedy'],Fausto ,1993
577,"['Adventure', 'Children', 'Drama']",Andre ,1994
579,"['Crime', 'Thriller']","Escort, The (Scorta, La) ",1993
580,['Drama'],Princess Caraboo ,1994
581,['Documentary'],"Celluloid Closet, The ",1995
582,"['Comedy', 'Drama']",Métisse (Café au Lait) ,1993
583,"['Comedy', 'Drama']",Dear Diary (Caro Diario) ,1994
584,"['Drama', 'Romance']",I Don't Want to Talk About It (De eso no se habla) ,1993
585,['Comedy'],"Brady Bunch Movie, The ",1995
586,"['Children', 'Comedy']",Home Alone ,1990
587,"['Comedy', 'Drama', 'Fantasy', 'Romance', 'Thriller']",Ghost ,1990
588,"['Adventure', 'Animation', 'Children', 'Comedy', 'Musical']",Aladdin ,1992
589,"['Action', 'Sci-Fi']",Terminator 2: Judgment Day ,1991
590,"['Adventure', 'Drama', 'Western']",Dances with Wolves ,1990
591,"['Action', 'Drama', 'Thriller']",Tough and Deadly ,1995
592,"['Action', 'Crime', 'Thriller']",Batman ,1989
593,"['Crime', 'Horror', 'Thriller']","Silence of the Lambs, The ",1991
594,"['Animation', 'Children', 'Drama', 'Fantasy', 'Musical']",Snow White and the Seven Dwarfs ,1937
595,"['Animation', 'Children', 'Fantasy', 'Musical', 'Romance', 'IMAX']",Beauty and the Beast ,1991
596,"['Animation', 'Children', 'Fantasy', 'Musical']",Pinocchio ,1940
597,"['Comedy', 'Romance']",Pretty Woman ,1990
598,"['Comedy', 'Fantasy']",Window to Paris (Okno v Parizh) ,1994
599,"['Adventure', 'Western']","Wild Bunch, The ",1969
600,"['Action', 'Comedy', 'Crime']",Love and a .45 ,1994
601,['Drama'],"Wooden Man's Bride, The (Yan shen) ",1994
602,['Documentary'],"Great Day in Harlem, A ",1994
603,['Comedy'],"Bye Bye, Love ",1995
604,['Documentary'],Criminals ,1996
605,"['Drama', 'Romance']",One Fine Day ,1996
606,"['Fantasy', 'Horror']",Candyman: Farewell to the Flesh ,1995
607,['Drama'],Century ,1993
608,"['Comedy', 'Crime', 'Drama', 'Thriller']",Fargo ,1996
609,"['Adventure', 'Children']",Homeward Bound II: Lost in San Francisco ,1996
610,"['Action', 'Adventure', 'Animation', 'Horror', 'Sci-Fi']",Heavy Metal ,1981
611,"['Action', 'Horror', 'Sci-Fi']",Hellraiser: Bloodline ,1996
612,['Comedy'],"Pallbearer, The ",1996
613,"['Drama', 'Romance']",Jane Eyre ,1996
614,"['Drama', 'Thriller']",Loaded ,1994
615,"['Comedy', 'Drama']",Bread and Chocolate (Pane e cioccolata) ,1973
616,"['Animation', 'Children']","Aristocats, The ",1970
617,"['Comedy', 'Drama']","Flower of My Secret, The (La flor de mi secreto) ",1995
618,"['Comedy', 'Romance']",Two Much ,1995
619,['Comedy'],Ed ,1996
620,['Drama'],Scream of Stone (Cerro Torre: Schrei aus Stein) ,1991
621,['Drama'],My Favorite Season ,1993
623,['Romance'],"Modern Affair, A ",1995
624,"['Action', 'Drama', 'Thriller']",Condition Red (Beyond the Law) ,1995
625,['Drama'],Asfour Stah ,1990
626,['Comedy'],"Thin Line Between Love and Hate, A ",1996
627,"['Drama', 'Thriller']","Last Supper, The ",1995
628,"['Crime', 'Drama', 'Mystery', 'Thriller']",Primal Fear ,1996
629,['Drama'],Rude ,1995
630,"['Drama', 'Romance']",Carried Away ,1996
631,"['Adventure', 'Animation', 'Children', 'Fantasy', 'Musical', 'Romance']",All Dogs Go to Heaven 2 ,1996
632,"['Drama', 'War']",Land and Freedom (Tierra y libertad) ,1995
633,['Comedy'],Denise Calls Up ,1995
634,['Comedy'],Theodore Rex ,1995
635,"['Comedy', 'Drama']","Family Thing, A ",1996
636,['Drama'],Frisk ,1995
637,['Comedy'],Sgt. Bilko ,1996
638,['Romance'],Jack and Sarah ,1995
639,"['Comedy', 'Drama']",Girl 6 ,1996
640,"['Drama', 'Thriller']",Diabolique ,1996
641,"['Adventure', 'Children', 'Comedy']","Little Indian, Big City (Un indien dans la ville) ",1994
642,['Drama'],Roula ,1995
643,['Comedy'],Peanuts - Die Bank zahlt alles ,1996
644,['Comedy'],Happy Weekend ,1996
645,['Drama'],Nelly & Monsieur Arnaud ,1995
647,"['Action', 'Crime', 'Drama', 'War']",Courage Under Fire ,1996
648,"['Action', 'Adventure', 'Mystery', 'Thriller']",Mission: Impossible ,1996
649,"['Comedy', 'Drama']",Cold Fever (Á köldum klaka) ,1995
650,['Drama'],Moll Flanders ,1996
651,['Comedy'],"Superweib, Das ",1996
652,"['Horror', 'Mystery', 'Thriller']","301, 302 (301/302) ",1995
653,"['Action', 'Adventure', 'Fantasy']",Dragonheart ,1996
654,"['Drama', 'Romance']",And Nobody Weeps for Me (Und keiner weint mir nach) ,1996
655,['Comedy'],My Mother's Courage (Mutters Courage) ,1995
656,['Comedy'],Eddie ,1996
657,"['Comedy', 'Drama']",Yankee Zulu ,1994
658,"['Drama', 'Musical']",Billy's Holiday ,1995
659,"['Crime', 'Drama', 'Thriller']",Purple Noon (Plein soleil) ,1960
660,['Drama'],August ,1996
661,"['Adventure', 'Animation', 'Children', 'Fantasy', 'Musical']",James and the Giant Peach ,1996
662,['Thriller'],Fear ,1996
663,['Comedy'],Kids in the Hall: Brain Candy ,1996
664,['Comedy'],Faithful ,1996
665,"['Comedy', 'Drama', 'War']",Underground ,1995
666,"['Drama', 'Romance', 'War']",All Things Fair (Lust och fägring stor) ,1995
667,['Action'],Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) ,1996
668,['Drama'],Song of the Little Road (Pather Panchali) ,1955
670,['Drama'],"World of Apu, The (Apur Sansar) ",1959
671,"['Comedy', 'Sci-Fi']",Mystery Science Theater 3000: The Movie ,1996
672,['Drama'],Tarantella ,1995
673,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'Sci-Fi']",Space Jam ,1996
674,"['Adventure', 'Comedy', 'Sci-Fi']",Barbarella ,1968
675,"['Action', 'Drama', 'Thriller']",Hostile Intentions ,1994
676,"['Comedy', 'Horror', 'Sci-Fi']",They Bite ,1996
678,"['Drama', 'Thriller']",Some Folks Call It a Sling Blade ,1993
679,['Drama'],"Run of the Country, The ",1995
680,"['Drama', 'Mystery', 'Romance', 'Sci-Fi', 'Thriller']","Alphaville (Alphaville, une étrange aventure de Lemmy Caution) ",1965
681,['Crime'],Coup de torchon (Clean Slate) ,1981
682,"['Documentary', 'Drama']",Tigrero: A Film That Was Never Made ,1994
683,['Documentary'],"Eye of Vichy, The (Oeil de Vichy, L') ",1993
684,['Drama'],Windows ,1980
685,['Drama'],It's My Party ,1996
687,"['Drama', 'Romance']",Country Life ,1994
688,"['Action', 'Adventure', 'Comedy', 'War']",Operation Dumbo Drop ,1995
690,"['Drama', 'Romance']","Promise, The (Versprechen, Das) ",1995
691,"['Comedy', 'Romance']",Mrs. Winterbourne ,1996
692,"['Action', 'Sci-Fi', 'Thriller']",Solo ,1996
693,['Drama'],Under the Domim Tree (Etz Hadomim Tafus) ,1994
694,"['Action', 'Crime', 'Drama']","Substitute, The ",1996
695,"['Mystery', 'Thriller']",True Crime ,1996
696,"['Drama', 'Thriller']",Butterfly Kiss ,1995
697,"['Drama', 'Romance']",Feeling Minnesota ,1996
698,['Drama'],Delta of Venus ,1995
699,['Drama'],To Cross the Rubicon ,1991
700,['Comedy'],Angus ,1995
701,['Drama'],Daens ,1992
702,['Drama'],Faces ,1968
703,['Drama'],Boys ,1996
704,"['Action', 'Adventure']","Quest, The ",1996
705,['Comedy'],Cosi ,1996
706,['Drama'],Sunset Park ,1996
707,"['Crime', 'Drama', 'Thriller']",Mulholland Falls ,1996
708,"['Comedy', 'Romance']","Truth About Cats & Dogs, The ",1996
709,"['Adventure', 'Animation', 'Children', 'Comedy', 'Musical']",Oliver & Company ,1988
710,['Comedy'],Celtic Pride ,1996
711,"['Adventure', 'Children']",Flipper ,1996
712,"['Crime', 'Drama', 'Romance', 'Thriller']",Captives ,1994
713,['Drama'],Of Love and Shadows ,1994
714,"['Drama', 'Mystery', 'Western']",Dead Man ,1995
715,"['Drama', 'Romance']","Horseman on the Roof, The (Hussard sur le toit, Le) ",1995
716,['Crime'],Switchblade Sisters ,1975
717,['Comedy'],Mouth to Mouth (Boca a boca) ,1995
718,"['Comedy', 'Fantasy', 'Sci-Fi']","Visitors, The (Visiteurs, Les) ",1993
719,['Comedy'],Multiplicity ,1996
720,"['Adventure', 'Animation', 'Comedy']",Wallace & Gromit: The Best of Aardman Animation ,1996
721,['Drama'],Halfmoon (Paul Bowles - Halbmond) ,1995
722,['Documentary'],"Haunted World of Edward D. Wood Jr., The ",1996
723,['Drama'],Two Friends ,1986
724,"['Drama', 'Fantasy', 'Horror', 'Thriller']","Craft, The ",1996
725,['Comedy'],"Great White Hype, The ",1996
726,['Drama'],Last Dance ,1996
727,['Documentary'],War Stories ,1995
728,['Comedy'],Cold Comfort Farm ,1995
729,['Drama'],"Institute Benjamenta, or This Dream People Call Human Life ",1995
730,['Drama'],Low Life ,1994
731,"['Crime', 'Thriller']",Heaven's Prisoners ,1996
732,['Crime'],Original Gangstas ,1996
733,"['Action', 'Adventure', 'Thriller']","Rock, The ",1996
734,['Comedy'],Getting Away With Murder ,1996
735,['Horror'],Cemetery Man (Dellamorte Dellamore) ,1994
736,"['Action', 'Adventure', 'Romance', 'Thriller']",Twister ,1996
737,"['Action', 'Sci-Fi']",Barb Wire ,1996
738,['Drama'],"Garçu, Le ",1995
739,['Comedy'],Honey Moon (Honigmond) ,1996
741,"['Animation', 'Sci-Fi']",Ghost in the Shell (Kôkaku kidôtai) ,1995
742,"['Horror', 'Thriller']",Thinner ,1996
743,['Comedy'],Spy Hard ,1996
744,['Drama'],Brothers in Trouble ,1995
745,"['Animation', 'Children', 'Comedy']",Wallace & Gromit: A Close Shave ,1995
746,['Film-Noir'],Force of Evil ,1948
747,['Comedy'],"Stupids, The ",1996
748,"['Action', 'Sci-Fi', 'Thriller']","Arrival, The ",1996
749,['Drama'],"Man from Down Under, The ",1943
750,"['Comedy', 'War']",Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,1964
751,"['Comedy', 'Horror']",Careful ,1992
752,"['Comedy', 'Documentary', 'Romance']",Vermont Is For Lovers ,1992
753,"['Comedy', 'Drama', 'Romance']","Month by the Lake, A ",1995
754,"['Adventure', 'Children']",Gold Diggers: The Secret of Bear Mountain ,1995
755,"['Children', 'Drama']",Kim ,1950
756,['Documentary'],Carmen Miranda: Bananas Is My Business ,1994
757,['Drama'],Ashes of Time (Dung che sai duk) ,1994
758,['Drama'],"Jar, The (Khomreh) ",1992
759,['Documentary'],Maya Lin: A Strong Clear Vision ,1994
760,"['Drama', 'War']",Stalingrad ,1993
761,"['Action', 'Adventure']","Phantom, The ",1996
762,"['Comedy', 'Crime']",Striptease ,1996
763,"['Comedy', 'Drama']","Last of the High Kings, The (a.k.a. Summer Fling) ",1996
764,"['Drama', 'Romance']",Heavy ,1995
765,"['Comedy', 'Drama']",Jack ,1996
766,['Drama'],I Shot Andy Warhol ,1996
767,"['Comedy', 'Drama']","Grass Harp, The ",1995
768,['Drama'],Someone Else's America ,1995
769,['Documentary'],Marlene Dietrich: Shadow and Light ,1996
770,['Drama'],Costa Brava ,1946
771,"['Comedy', 'Drama']","Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) ",1987
772,['Comedy'],Quartier Mozart ,1992
773,['Drama'],Touki Bouki ,1973
774,['Drama'],Wend Kuuni (a.k.a. God's Gift) ,1982
775,"['Horror', 'Mystery']",Spirits of the Dead ,1968
776,"['Comedy', 'Drama']",Babyfever ,1994
777,['War'],Pharaoh's Army ,1995
778,"['Comedy', 'Crime', 'Drama']",Trainspotting ,1996
779,"['Drama', 'Romance']",'Til There Was You ,1997
780,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Independence Day (a.k.a. ID4) ,1996
781,['Drama'],Stealing Beauty ,1996
782,"['Drama', 'Thriller']","Fan, The ",1996
783,"['Animation', 'Children', 'Drama', 'Musical', 'Romance']","Hunchback of Notre Dame, The ",1996
784,"['Comedy', 'Thriller']","Cable Guy, The ",1996
785,['Comedy'],Kingpin ,1996
786,"['Action', 'Drama', 'Thriller']",Eraser ,1996
787,['Documentary'],"Gate of Heavenly Peace, The ",1995
788,"['Comedy', 'Fantasy', 'Romance', 'Sci-Fi']","Nutty Professor, The ",1996
789,['Drama'],"I, the Worst of All (Yo, la peor de todas) ",1990
790,['Drama'],"Unforgettable Summer, An (Un été inoubliable) ",1994
791,['Documentary'],"Last Klezmer: Leopold Kozlowski, His Life and Music, The ",1994
792,['Fantasy'],"Hungarian Fairy Tale, A (Hol volt, hol nem volt) ",1987
793,['Drama'],My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) ,1993
794,"['Comedy', 'Drama']",Midnight Dancers (Sibak) ,1994
795,['Drama'],Somebody to Love ,1994
796,['Drama'],"Very Natural Thing, A ",1974
797,['Comedy'],"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) ",1991
798,"['Action', 'Adventure', 'Drama', 'Thriller']",Daylight ,1996
799,"['Comedy', 'Horror', 'Thriller']","Frighteners, The ",1996
800,"['Drama', 'Mystery', 'Western']",Lone Star ,1996
801,"['Children', 'Comedy']",Harriet the Spy ,1996
802,"['Drama', 'Romance']",Phenomenon ,1996
803,"['Comedy', 'Drama', 'Romance']",Walking and Talking ,1996
804,"['Comedy', 'Romance']",She's the One ,1996
805,"['Drama', 'Thriller']","Time to Kill, A ",1996
806,"['Crime', 'Drama']",American Buffalo ,1996
807,"['Comedy', 'Romance']","Rendezvous in Paris (Rendez-vous de Paris, Les) ",1995
808,"['Adventure', 'Children']",Alaska ,1996
809,"['Action', 'Adventure']",Fled ,1996
810,"['Children', 'Comedy', 'Fantasy']",Kazaam ,1996
812,['Drama'],Magic Hunter (Büvös vadász) ,1994
813,['Comedy'],Larger Than Life ,1996
814,['Drama'],"Boy Called Hate, A ",1995
815,"['Action', 'Mystery', 'Thriller']",Power 98 ,1996
816,['Drama'],Two Deaths ,1995
818,['Comedy'],"Very Brady Sequel, A ",1996
819,"['Comedy', 'Drama']",Stefano Quantestorie ,1993
820,['Drama'],"Death in the Garden (Mort en ce jardin, La) ",1956
821,"['Drama', 'Romance']","Crude Oasis, The ",1995
822,"['Drama', 'Romance', 'War']",Hedd Wyn ,1992
823,['Drama'],"Collector, The (La collectionneuse) ",1967
824,"['Drama', 'Mystery']",Kaspar Hauser ,1993
825,"['Comedy', 'Romance']",Regular Guys (Echte Kerle) ,1996
826,['Drama'],Women Robbers (Diebinnen) ,1995
827,['Drama'],"Convent, The (O Convento) ",1995
828,"['Adventure', 'Children']","Adventures of Pinocchio, The ",1996
829,"['Comedy', 'Fantasy', 'Musical']",Joe's Apartment ,1996
830,['Comedy'],"First Wives Club, The ",1996
831,['Drama'],Stonewall ,1995
832,"['Crime', 'Thriller']",Ransom ,1996
833,['Comedy'],High School High ,1996
834,['Comedy'],Phat Beach ,1996
835,['Drama'],Foxfire ,1996
836,"['Action', 'Adventure', 'Thriller']",Chain Reaction ,1996
837,"['Children', 'Comedy', 'Fantasy']",Matilda ,1996
838,"['Comedy', 'Drama', 'Romance']",Emma ,1996
839,"['Action', 'Thriller']","Crow: City of Angels, The ",1996
840,"['Children', 'Comedy']",House Arrest ,1996
841,['Horror'],"Eyes Without a Face (Yeux sans visage, Les) ",1959
842,"['Comedy', 'Horror']",Tales from the Crypt Presents: Bordello of Blood ,1996
843,['Drama'],Lotto Land ,1995
844,['Drama'],"Story of Xinghua, The (Xinghua san yue tian) ",1994
845,['Drama'],"Day the Sun Turned Cold, The (Tianguo niezi) ",1994
846,['Drama'],Flirt ,1995
847,"['Comedy', 'Drama']","Big Squeeze, The ",1996
848,['Drama'],"Spitfire Grill, The ",1996
849,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Escape from L.A. ,1996
850,"['Crime', 'Drama']",Cyclo (Xich lo) ,1995
851,['Drama'],Basquiat ,1996
852,"['Comedy', 'Drama', 'Romance']",Tin Cup ,1996
853,['Drama'],Dingo ,1991
854,['Drama'],"Ballad of Narayama, The (Narayama Bushiko) ",1958
855,['Drama'],Every Other Weekend (Un week-end sur deux) ,1990
856,['Comedy'],Mille bolle blu ,1993
857,['Drama'],Crows and Sparrows (Wuya yu maque) ,1949
858,"['Crime', 'Drama']","Godfather, The ",1972
859,['Documentary'],"Hippie Revolution, The ",1996
860,['Comedy'],"Maybe, Maybe Not (Bewegte Mann, Der) ",1994
861,"['Action', 'Comedy', 'Crime', 'Thriller']",Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) ,1992
862,['Drama'],Manny & Lo ,1996
864,"['Comedy', 'Drama']","Wife, The ",1995
865,['Drama'],Small Faces ,1996
866,"['Crime', 'Drama', 'Romance', 'Thriller']",Bound ,1996
867,"['Comedy', 'Crime']",Carpool ,1996
868,['Comedy'],Death in Brunswick ,1991
